,nazev,kategorie,adresa,lat,lon
3251,"Kilian Group, s.r.o.",firma,Chrpová 531/65,49.211195161875104,16.488345831626
3252,"Kinalisoft, s.r.o.",firma,Cejl 37/62,49.199219517865295,16.6250255872697
3253,"King Style, s.r.o.",firma,Čelakovského 1100/29,49.1945306807791,16.637531052306198
3254,"Kings Jobs, s.r.o.",firma,Božetěchova 3003/133,49.2343721298028,16.5905389167626
3255,"KIP Brno, s.r.o.",firma,Mojmírovo náměstí 3106/14b,49.2238706947419,16.5966231729443
3256,"KIS Brno, s.r.o.",firma,Maříkova 1899/1,49.2544584388986,16.5877208379359
3257,"Kiwi. com, s.r.o.",firma,Palachovo náměstí 797/4,49.174701781229295,16.5661543675641
3258,"KKK Manufaktura, s.r.o.",firma,Podstránská 1154/134,49.1875195131192,16.6668413103459
3259,"Kl26, s.r.o.",firma,Merhautova 960/84,49.2077737950362,16.6241686223364
3260,Klára Pomáhá z. s.,firma,třída Kpt. Jaroše 1922/3,49.2004159929964,16.6106142457465
3261,"Klastr Českých nábytkářů, Družstvo",firma,Kozí 26/4,49.195631685756204,16.6098633107629
3262,Klášter Sester Klarisek Maria Immaculata,firma,Zeiberlichova 444/80,49.256746656747,16.6235339437235
3263,"Klaunika, s.r.o.",firma,Orlí 483/1,49.1931451110406,16.610028854100097
3264,"Kleffmann Group, s.r.o.",firma,Mezírka 775/1,49.2009682761215,16.6040807196334
3265,"Kleiner BRNO, s.r.o.",firma,Košinova 1741/10,49.2256587647983,16.597903424937698
3266,"Kleis, s.r.o.",firma,Staňkova 377/27,49.2104732711458,16.6041244738759
3267,"Klepáč Production, s.r.o.",firma,Lidická 1023/63c,49.20559705708139,16.6048868075822
3268,"Klientské Centrum CZ, s.r.o.",firma,Pražákova 1008/69,49.176165889807216,16.6055936541501
3269,"Klimacomfort Service, a.s.",firma,Vídeňská 494/103,49.164506410873,16.5994057970633
3270,"KLIMAIR, Spol, s.r.o.",firma,Kšírova 277/58,49.1736380750144,16.614751470025197
3271,"KLIMAKOM, s.r.o.",firma,Zámecká 834/4,49.1351568421786,16.6527903899827
3272,"KLIMASPOL., s.r.o.",firma,Ječná 1321/29a,49.2414519469661,16.5788809466196
3273,"Klimatex, a.s.",firma,Šujanovo náměstí 302/3,49.1901394857086,16.6205872863353
3274,"Klimus & Partners, s.r.o.",firma,Vídeňská 188/119d,49.151859334013096,16.6023459183095
3275,"Klingspor Brusivo, s.r.o.",firma,Hilleho 1842/5,49.2032522609776,16.6117504133583
3276,"Klinika JAGGY, s.r.o.",firma,Komárovská 353/5,49.1813109531876,16.6196698872413
3277,"Klott LT, s.r.o.",firma,Měřičkova 1140/14,49.2435161999511,16.5851916815591
3278,"Klvaňa - nábytek, s.r.o.",firma,Bubeníčkova 4363/38,49.200897324180495,16.6394779997675
3279,"Kmko Logis, s.r.o.",firma,Heyrovského 594/10,49.228167636286706,16.5289879201566
3280,"Knesl Kynčl Architekti, s.r.o.",firma,Šumavská 416/15,49.21213100210221,16.59850876637
3281,"Knihovna Jiřího Mahena v Brně,",firma,Kobližná 70/4,49.1952352220137,16.609606909122903
3282,"KNOSS, s.r.o.",firma,Jihlavská 731/38,49.1736226110649,16.548370233034802
3283,"Know How Klub, s.r.o.",firma,Dobrovského 664/10,49.2203199950426,16.5956853219062
3284,"Koala ELEKTRONIK, s.r.o.",firma,Firemní 709/4,49.16195357599529,16.6215723267735
3285,"Kobylka, s.r.o.",firma,Vohnoutova 361/3,49.171406435212496,16.5783709918975
3286,"Kocián Petr, JUDr. - Soudní Exekutor",firma,Veveří 2216/125,49.2099696861551,16.5877692014342
3287,"KOČKA, Inženýrské technologie, s.r.o.",firma,Žebětínská 272/1b,49.192016949111604,16.5384796712639
3288,"Kodap Brno, s.r.o.",firma,Kounicova 284/39,49.2016387032236,16.6017086417689
3289,"Kofi - Kofi Servis, s.r.o.",firma,Cejl 58/72,49.2010682721732,16.6264137143523
3290,"KOH -I- Noor Formex, s.r.o.",firma,Švédské valy 1230/4,49.1740951822676,16.668890684614198
3291,"KOH -I- Noor LPS, s.r.o.",firma,Jezerní 194/11,49.1425022388512,16.6214953806796
3292,"Kohimex, s.r.o.",firma,Pellicova 671/71,49.1937328922228,16.5961333350946
3293,"Kokr BRANKOVICE, s.r.o.",firma,Hněvkovského 30/65,49.169028238144996,16.62727327901
3294,"Kolejconsult & servis, s.r.o.",firma,Křenová 131/35,49.191591859860296,16.6208612060216
3295,"Kolus, s.r.o.",firma,Palackého třída 1891/162,49.2317933538601,16.590373375222
3296,"Koma Expodesign, s.r.o.",firma,Pompova 510/24,49.1742800028956,16.6262130522774
3297,"Komajz, s.r.o.",firma,Smetanova 340/2,49.2007728517879,16.6007806811821
3298,"Komaxit CZ, s.r.o.",firma,Zapletalova 114/80,49.141609231143796,16.7071230603615
3299,"Kometa GROUP, a.s.",firma,Křídlovická 911/34,49.1854488472653,16.6020478572982
3300,"Kometa PUB, s.r.o.",firma,Křídlovická 911/34,49.1854488472653,16.6020478572982
3301,"KOMFORT, a.s.",firma,Křenová 478/72,49.1909504770541,16.6265966077509
3302,Komora Daňových Poradců České Republiky,firma,Kozí 26/4,49.195631685756204,16.6098633107629
3303,Komora Veterinárních Lékařů České,firma,Novoměstská 1965/2,49.24661587021111,16.587773141445002
3304,"KOMP, s.r.o.",firma,Zeiberlichova 193/13,49.2516594282715,16.6224591328423
3305,"Kompan Czech Republic, s.r.o.",firma,Vlastimila Pecha 1267/6,49.1795079642194,16.6593164555875
3306,"Komterm Morava, s.r.o.",firma,Traťová 653/3,49.1630285972552,16.5912649576331
3307,"Konekta výtahy, a.s.",firma,Na Zeliskách 429/1,49.224722589893595,16.5298332348389
3308,"KONFIRM, s.r.o.",firma,Purkyňova 2740/45,49.2206659999782,16.5848646202355
3309,"Konfit Gastronomy, s.r.o.",firma,Veveří 2216/125,49.2099696861551,16.5877692014342
3310,Kongregace Milosrdných Sester III. Řádu,firma,Grohova 516/18,49.2010135810887,16.597095745174197
3311,"Konica Minolta Business Solutions Czech,",firma,Žarošická 4395/13,49.21038551183639,16.6629465746001
3312,"KONREO, v.o.s.",firma,Dobrovského 1310/64,49.2190559201962,16.5903458822828
3313,"Kontejnery Sutě Písky, s.r.o.",firma,Moravanská 263/87,49.14391919927221,16.5990678391753
3314,Konvent Hospitálského Řádu sv. Jana z,firma,Vídeňská 228/7,49.185167550930096,16.5954748529233
3315,Konvent Minoritů v Brně,firma,Minoritská 469/1,49.193902163708,16.6113163977187
3316,"Konzervatoř Brno, přísp.org.",firma,třída Kpt. Jaroše 1890/45,49.204425267189706,16.610234797370502
3317,"Konzulta Brno, a.s.",firma,Veveří 456/9,49.1992309588271,16.6024072732434
3318,"Konzultax, s.r.o.",firma,Jiránkova 483/40,49.18808181324571,16.6367244613008
3319,"Kopcil CZ, s.r.o.",firma,Palackého třída 908/119,49.2295684198088,16.5908780487487
3320,"Kopecký CZ, s.r.o.",firma,Cyrilská 358/14b,49.189452965824096,16.6193543081836
3321,"Korábek, s.r.o.",firma,Životského 195/14,49.1911223060009,16.6341673942681
3322,"Korbička Šperky, s.r.o.",firma,Štefánikova 104/33,49.211073582734,16.602076271909002
3323,"Kordcarbon, a.s.",firma,Hlinky 49/126,49.1911728491311,16.5781583427034
3324,"Kordis JMK, a.s.",firma,Nové sady 946/30,49.1868772067989,16.6045182557706
3325,"KOREDO, s.r.o.",firma,Zvonařka 408/16,49.1874558099259,16.6210564207126
3326,"KORMIDLO, s.r.o.",firma,Kounicova 286/43,49.20194187621701,16.6013664923418
3327,"KORN, s.r.o.",firma,Slavíčkova 414/9,49.226108244127296,16.619459165831802
3328,"Kostka - kolobka, s.r.o.",firma,Purkyňova 649/127,49.233292582884104,16.5727126207037
3329,Kostřicová Vladimíra - Notářka,firma,Heršpická 813/5,49.1772953510104,16.6041152535678
3330,"Koupaliště Brno - jih, přísp.org.",firma,Mariánské náměstí 152/13,49.1745537981324,16.6229965796054
3331,"Kouřil Servis, s.r.o.",firma,Spálená 480/1,49.1900179481423,16.616074469249803
3332,"Kovex 92, s.r.o.",firma,Sokolova 696/32,49.1654827768101,16.6136515117059
3333,"Kovo - Plazma, s.r.o.",firma,Běly Pažoutové 980/30,49.2229840572672,16.550163037678303
3334,"Kovo - Zaplatil, s.r.o.",firma,Kohoutovická 263/84,49.206984471240304,16.4961148502753
3335,"Kovo Koukola, s.r.o.",firma,Mezírka 775/1,49.2009682761215,16.6040807196334
3336,"Kovo SVAZIKO, s.r.o.",firma,Kaštanová 511/127a,49.160904832927706,16.635151094420007
3337,"Kovokom Šrot, s.r.o.",firma,Výhon 44/41,49.225258863899,16.5235367489764
3338,"Kovont, s.r.o.",firma,Mojmírovo náměstí 75/2,49.225583117934505,16.5968937410163
3339,"Kovoobrábění Korvas, s.r.o.",firma,Bosonožská 276/5,49.16643227924421,16.557750001955398
3340,"Kovoprojekta Brno, a.s.",firma,Šumavská 416/15,49.21213100210221,16.59850876637
3341,"KOVOTECHNIKA, s.r.o.",firma,Křídlovická 942/1a,49.1886536258356,16.595313081612
3342,"Kovoterm - Služby Brno, a.s.",firma,Cejl 825/20,49.1968169711158,16.618758355044402
3343,"Kovoterm Elektromotory, s.r.o.",firma,Kšírova 497/122,49.1702797398734,16.6158194923379
3344,"KOVOÚPRAVNA, s.r.o.",firma,Tovární 739/1,49.1283880362469,16.6778683739019
3345,"Kozak Invest, a.s.",firma,Horova 1622/30,49.2138868008976,16.5743013272163
3346,"KPM CONSULT, a.s.",firma,Kounicova 688/26,49.2046269771198,16.598634494577198
3347,"KPS ENERGO, s.r.o.",firma,Vinohradská 1114/76,49.1724675840981,16.644699926277
3348,"Krajská Hospodářská Komora Jižní Moravy,",firma,Purkyňova 648/125,49.2328454918004,16.5727867173416
3349,Krajská Hygienická Stanice,firma,Jeřábkova 1847/4,49.2037045911679,16.6113800173054
3350,Krajské Ředitelství Policie,firma,Kounicova 687/24,49.2041038618015,16.5995394052921
3351,Krajské Státní Zastupitelství v Brně,firma,Mozartova 18/3,49.196529053267,16.6108484356428
3352,Krajský Soud v Brně,firma,Rooseveltova 648/16,49.196664756003294,16.611607417734803
3353,"Králíčkova Cukrárna, s.r.o.",firma,Berkova 1744/45,49.22537034312899,16.5898655989144
3354,"Královo Pole Cranes, a.s.",firma,Brigádnická 231/69,49.262433317131396,16.5847812197463
3355,"Královopolská KOVÁRNA, s.r.o.",firma,Křižíkova 3085/68n,49.2206754299405,16.607998924764303
3356,"Královopolská SLÉVÁRNA, s.r.o.",firma,Křižíkova 3004/68h,49.2213609021729,16.6051393545513
3357,"Královopolská STEEL, s.r.o.",firma,Křižíkova 2989/68a,49.2223517267569,16.6070552903724
3358,"Královopolská Stress Analysis Group,",firma,Okružní 875/19a,49.22296012674279,16.6218860615899
3359,"KRÁLOVOPOLSKÁ, a.s.",firma,Křižíkova 2989/68a,49.2223517267569,16.6070552903724
3360,"Království Rybářů, s.r.o.",firma,Koliště 276/59,49.194784779179,16.6168606918545
3361,"Kramp, s.r.o.",firma,Vídeňská 101/119,49.1516981079906,16.6045824610589
3362,"Krannich Solar, s.r.o.",firma,Škrobárenská 485/14,49.1822786437998,16.6249242501191
3363,"Krasilov, Družstvo",firma,Hudcova 246/43,49.2381870702661,16.578921096821198
3364,Krásná Pálava s.r.o,firma,Cacovická 1595/66a,49.2186728679593,16.637978310011402
3365,"Kratochvil Company, s.r.o.",firma,Sirotkova 368/42,49.21045881224961,16.581372551620902
3366,"Kraus, s.r.o.",firma,Křenová 89/19,49.192255413846596,16.618687360289098
3367,"Kred, s.r.o.",firma,K Bukovinám 99/7,49.2357818407086,16.5267214536267
3368,"Kredoline, s.r.o.",firma,Lidická 700/19,49.20179833624471,16.6071183215627
3369,"Kreitana, s.r.o.",firma,Příkop 838/6,49.199725911287295,16.6137866291044
3370,"Krejčí, Rajf & partneři, s.r.o.,",firma,Špitálka 434/23b,49.19305450191261,16.621624545841
3371,"Krejsta Jan, Mgr. - Soudní Exekutor",firma,Pražákova 1024/66a,49.174590385054906,16.6063239692047
3372,"Krematorium Hustopeče, s.r.o.",firma,Úvoz 508/5,49.1936895571924,16.5950652292386
3373,"Kreston A&ce Audit, s.r.o.",firma,Moravské náměstí 1007/14,49.1997879369403,16.605177576070002
3374,"Kreston A&ce Consulting, s.r.o.",firma,Moravské náměstí 1007/14,49.1997879369403,16.605177576070002
3375,"Krohne CZ, s.r.o.",firma,Opavská 801/8a,49.179437387852,16.6013606254447
3376,"Krokodýlek Zábavní Park, s.r.o.",firma,Slovinská 1326/4,49.2228354042149,16.5927011966857
3377,"Kros - stav, a.s.",firma,Körnerova 455/7,49.1986465729924,16.6187176191412
3378,"Kroupahelán Advokátní kancelář, s.r.o.",firma,Dominikánské náměstí 656/2,49.19435797195,16.6062445078279
3379,"Krtek Kanalizace, s.r.o.",firma,Vodařská 514/7,49.1761313559389,16.6160967654351
3380,"Krugel Exim CZ, s.r.o.",firma,Na Návsi 6/19,49.14457872899121,16.648991125388697
3381,Křesťanská Pedagogicko - Psychologická,firma,Veveří 462/15,49.199667949817496,16.6016957329782
3382,Křesťanská Základní Škola a Mateřská,firma,Loosova 357/14,49.231874030104294,16.615347591149398
3383,"KS Stav, s.r.o.",firma,Veslařská 3071/25,49.2087595491096,16.5629440995557
3384,"KS- Trans Autodoprava a Spedice, s.r.o.",firma,Řípská 1125/9,49.1723751740108,16.6824889816349
3385,"KT Motorsport, s.r.o.",firma,Křížová 939/12,49.188903112736796,16.5937178380591
3386,"Kubaso, s.r.o.",firma,Maříkova 1969/7,49.2555384472206,16.5856859633745
3387,"KUBI, s.r.o.",firma,Pod Nemocnicí 493/3,49.1721696912418,16.577939072925698
3388,"Kubica Petr, Mgr., Advokát",firma,Kobližná 47/19,49.195420672247714,16.6119194762948
3389,"Kubíček, a.s.",firma,Francouzská 417/81,49.20228888670779,16.621835518778802
3390,"Kubita, s.r.o.",firma,Palackého náměstí 91/2,49.2503310641144,16.581256378793398
3391,"Kudrna, s.r.o.",firma,Vídeňská 297/99,49.1731771960364,16.597536464940802
3392,"Kukudent, s.r.o.",firma,Křenová 306/40,49.1912352941191,16.6210668977638
3393,"Kulturní Středisko Omega, přísp.org.",firma,Musilova 1540/2a,49.2097523851467,16.6297544896052
3394,"Kurzor, s.r.o.",firma,Sukova 49/4,49.19562263375961,16.6125007608438
3395,"KVADRANT, s.r.o.",firma,Pechova 1761/44,49.1985973711494,16.643705831719
3396,"Kvart Invest, s.r.o.",firma,Tuřanka 1458/44a,49.1744896771348,16.684391254978898
3397,"Květ Života Brno, z.ú.",firma,Slámova 1096/39,49.1872175968324,16.6394603137362
3398,"Květiny V&Š, s.r.o.",firma,Křenová 294/16,49.1916688902393,16.6164861042624
3399,"Kytice, v.o.s.",firma,Křídlovická 335/31,49.18792071218429,16.600066710973998
3400,"Kytlica - Elektro Team, s.r.o.",firma,Poděbradova 364/16,49.2211560898421,16.59811691226
3401,"KYZLINK, s.r.o.",firma,Jana Babáka 2733/11,49.21652701572661,16.5881705273806
3402,"KZK Tiskárna, s.r.o.",firma,Masná 499/7c,49.184927282927895,16.6284286400262
3403,"L- GAS Lubina, s.r.o.",firma,Příkop 843/4,49.2000691912408,16.6136281267624
3404,"L.K. Engineering, s.r.o.",firma,Vídeňská 546/55,49.1801227348693,16.5955699872069
3405,"L.O.B. Agency, s.r.o.",firma,Vídeňská 134/102,49.1545674848361,16.5992154440546
3406,"LA Bouchee, s.r.o.",firma,Údolní 567/33,49.1977023522019,16.5987683543343
3407,"La Corrida Restaurant, s.r.o.",firma,Tržní 149/6,49.1906326351979,16.6299528888238
3408,"LA Dolce Vita Aida, s.r.o.",firma,Jižní svahy 464/29,49.262997083946196,16.5684971100447
3409,"La Patas, s.r.o.",firma,U Leskavy 733/39,49.162971977919,16.568026886010898
3410,"La Strada Group, s.r.o.",firma,Zborovská 2392/41,49.21311436719849,16.582637213352598
3411,"LAB - MET, s.r.o.",firma,Štěpánkova 86/8,49.252240796894505,16.6238506124376
3412,"Lab Med, s.r.o.",firma,U Pošty 402/14,49.168195746825,16.5650473709445
3413,"Laboserv, s.r.o.",firma,Tuřanka 1222/115,49.1684966579117,16.6789671581231
3414,"Labtech, s.r.o.",firma,Polní 340/23,49.183525284035994,16.6000211133885
3415,"LABtechnik, s.r.o.",firma,Kamenice 771/34,49.1781924239635,16.5718652937951
3416,"Labyrinth - Základní škola, s.r.o.",firma,Lidická 1869/28,49.20246901387299,16.608103950397506
3417,"Ladex Group, s.r.o.",firma,Nové náměstí 1150/9,49.2429836558265,16.5855501758328
3418,"Ladies Gym, s.r.o.",firma,Palackého třída 516/16,49.21910792982321,16.5978670476603
3419,Ladislav Kazda,firma,Slatinská 2726/72,49.1932170280725,16.6564566347445
3420,Ladislav Kučírek,firma,Pod Kaštany 2309/28,49.212214946247904,16.5897574731952
3421,Ladislava Dvořáčková,firma,Heleny Malířové 156/3,49.2242661527281,16.6285886506395
3422,"Lahůdky BRNO, s.r.o.",firma,Solniční 241/10,49.196824305286796,16.605498686953194
3423,"Lahůdky Orlí, s.r.o.",firma,Orlí 517/22,49.19395161795649,16.6125339526952
3424,"Lakalo, s.r.o.",firma,Maničky 46/5,49.21561426920261,16.568849234364702
3425,"LAKRO, s.r.o.",firma,Skalky 2915/22,49.2220043389985,16.5760317708127
3426,"Lama Agency, s.r.o.",firma,Příkop 843/4,49.2000691912408,16.6136281267624
3427,"Lama CZ Corporation, s.r.o.",firma,Příkop 843/4,49.2000691912408,16.6136281267624
3428,"Lamanti, s.r.o.",firma,třída Kpt. Jaroše 1844/28,49.2040146790323,16.6108577403925
3429,"Lamantine Software, a.s.",firma,Rostislavovo náměstí 2936/12,49.22320496289479,16.597579716126802
3430,"Lambda CZ, s.r.o.",firma,Lozíbky 1058/1,49.217962207962714,16.6344667955658
3431,"Lamberga, s.r.o.",firma,Kociánka 8/10,49.2283879121548,16.6069817812327
3432,"Lamex 01, s.r.o.",firma,Poděbradova 287/111,49.21710595506021,16.6006886478829
3433,"Lamex Abrasives, s.r.o.",firma,Poděbradova 287/111,49.21710595506021,16.6006886478829
3434,"Lanak CZ, a.s.",firma,Pastviny 1066/6,49.2176112581749,16.562470187039402
3435,"Láníček Transport, s.r.o.",firma,Řípská 960/9a,49.1737188350315,16.6808482240399
3436,"Lapa Service, s.r.o.",firma,Příkop 843/4,49.2000691912408,16.6136281267624
3437,"Laplan, s.r.o.",firma,Cejl 504/38,49.1976240227817,16.6197385338003
3438,"Lara Services, s.r.o.",firma,Durďákova 336/29,49.20608593122189,16.6185244157781
3439,"Larn Brno, s.r.o.",firma,Všetičkova 631/31,49.1983320419419,16.587732824156802
3440,"Larn Group, s.r.o.",firma,Všetičkova 631/31,49.1983320419419,16.587732824156802
3441,"Lars Chemie, s.r.o.",firma,Osiková 298/18,49.207337139772214,16.546704581326598
3442,"Larsson Czech, s.r.o.",firma,Kaštanová 489/34,49.155506887012386,16.6493328553026
3443,"Lasercore, s.r.o.",firma,Zikova 2110/16,49.2085659267576,16.675773652678
3444,"Lasspektrum, s.r.o.",firma,Staré náměstí 9/8,49.145122380252296,16.6222994573005
3445,"Látky Grandum, s.r.o.",firma,Palackého třída 272/20,49.2193761927796,16.5977737567197
3446,"Laurens Czech Republic, s.r.o.",firma,Turgeněvova 1297/9,49.1896300339758,16.6437754017462
3447,"Lavaro House, s.r.o.",firma,Merhautova 434/14,49.2031362141743,16.620091832218403
3448,"Lavimont - modelárna, s.r.o.",firma,Olomoucká 3419/7,49.1906045981731,16.6326989676805
3449,"LAZZA, a.s.",firma,Tuřanka 574/34,49.1752180222499,16.6848512543881
3450,"LC Car -Go, s.r.o.",firma,Lidická 700/19,49.20179833624471,16.6071183215627
3451,"LDB a, s.r.o.",firma,Štefánikova 123/63,49.216267554918794,16.5989320516336
3452,"LDH, s.r.o.",firma,Zengrova 2633/6,49.197423066768714,16.638439314635402
3453,"Legalio, Advokátní kancelář, s.r.o.",firma,Milady Horákové 1957/13,49.200775325273284,16.6127979828286
3454,"Legie Guard Service, s.r.o.",firma,Ptašínského 308/5,49.211715050261,16.6009955932323
3455,"Leglife, s.r.o.",firma,Blatnická 4219/4,49.209130112714796,16.6622325199504
3456,"Leháro, s.r.o.",firma,Černopolní 219/26,49.205373050144395,16.617931898694803
3457,"Lechner CZ, s.r.o.",firma,Staré náměstí 188/10,49.1456272642027,16.6219937686942
3458,"Lékárna Jugoslávská, s.r.o.",firma,Jugoslávská 768/9,49.203790043952,16.6241713882491
3459,"Lékárna Korunka, s.r.o.",firma,Kociánka 8/10,49.2283879121548,16.6069817812327
3460,"Lékárna Lancier, s.r.o.",firma,Hybešova 258/20,49.1892852437492,16.604361094613303
3461,"Lékárna na Údolní, s.r.o.",firma,Údolní 392/16,49.197629848228,16.5997828145982
3462,Lékařské Centrum Zdraví a Estetické,firma,Nádražní 203/16,49.1897360231665,16.6069869770884
3463,"Lekfarm, s.r.o.",firma,Holzova 2846/23,49.2001489449011,16.6953390260414
3464,"Lemakor, s.r.o.",firma,Hudcova 533/78c,49.2333649190095,16.5829696403134
3465,"Lematec, s.r.o.",firma,Purkyňova 648/125,49.2328454918004,16.5727867173416
3466,"Lemur VSA, s.r.o.",firma,Masarykova 413/34,49.1913005887193,16.610925969235
3467,"Lengál, s.r.o.",firma,Holásecká 688/14a,49.1482995818386,16.6633898940911
3468,"Lengau, s.r.o.",firma,Jugoslávská 653/99,49.2124581889888,16.6224275328055
3469,"Lenia Brno, s.r.o.",firma,Bohunická 576/52,49.1642602760406,16.5954941307693
