X,Y,název,počet_zaměstnanců,odvětví,address,latitude,longitude
16.6181283710272,49.1788922287511,"ALERA, s.r.o.", 6 - 9, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Komárovské nábřeží 686/8,49.17889223,16.61812837
16.5980786071979,49.223689939161396,"Alerion, s.r.o.", 10 - 19," Profesní, vědecké a technické činnosti",Chaloupkova 2993/1,49.22368994,16.59807861
16.5764000270786,49.1736300150385,Aleš HEP, 6 - 9," Profesní, vědecké a technické činnosti",Jihlavská (Fakultní nemocnice Brno - end,49.17363002,16.57640003
16.5855501758328,49.2429836558265,"Alex Full, s.r.o.", 20 - 24, Administrativní a podpůrné činnosti,Nové náměstí 1150/9,49.24298366,16.58555018
16.59850876637,49.212131002102204,"Alfa - Proj, s.r.o.", 50 - 99, Zpracovatelský průmysl,Šumavská 416/15,49.212131,16.59850877
16.647543653801698,49.1554128419627,"Alfa Agro Brno, s.r.o.", 6 - 9, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Popelova 568/45,49.15541284,16.64754365
16.6106724996961,49.191928813019196,"Alfa Centrum Horní, a.s.", 10 - 19," Ubytování, stravování a pohostinství",Masarykova 427/31,49.19192881,16.6106725
16.5471478163759,49.198321858121005,"Alfa Konstrukce, a.s.", 6 - 9," Profesní, vědecké a technické činnosti",Libušino údolí 674/152,49.19832186,16.54714782
16.610288901103402,49.194631573931204,"Alfa PASÁŽ, s.r.o.", 6 - 9, Činnosti v oblasti nemovitostí,Poštovská 8c,49.19463157,16.6102889
16.6367739135572,49.2849478218815,"Alfa Profi, s.r.o.", 10 - 19," Zemědělství, lesnictví, rybářství",Útěchov č.ev 52,49.28494782,16.63677391
16.5829678796154,49.21066207326199,"Alfa Racing, s.r.o.", 6 - 9, Zpracovatelský průmysl,Králova 279/9,49.21066207,16.58296788
16.6193543081836,49.189452965824096,"Alfa Styl, s.r.o.", 10 - 19, Zpracovatelský průmysl,Cyrilská 358/14b,49.18945297,16.61935431
16.656579765023903,49.1283803239536,"Alfe BRNO, s.r.o.", 10 - 19, Zpracovatelský průmysl,Rebešovická 180/57,49.12838032,16.65657977
16.6210564207126,49.1874558099259,"ALGLAS, s.r.o.", 10 - 19, Stavebnictví,Zvonařka 408/16,49.18745581,16.62105642
16.6187917148808,49.1819227478642,"Alia System, s.r.o.", 25 - 49, Stavebnictví,Komárovská 302/2,49.18192275,16.61879172
16.6789671581231,49.1684966579117,"Alis Tech, s.r.o.", 6 - 9, Informační a komunikační činnosti,Tuřanka 1222/115,49.16849666,16.67896716
16.6106759366504,49.1910601960951,"ALL -IN Fresh, s.r.o.", 6 - 9," Ubytování, stravování a pohostinství",Bašty 413/2,49.1910602,16.61067594
16.589631073048302,49.190227034959705,"ALL FOR Party, s.r.o.", 6 - 9," Ubytování, stravování a pohostinství",Hlinky 972/34,49.19022704,16.58963107
16.5521590205777,49.2187298642369,"All Inclusive Development, a.s.", 6 - 9, Stavebnictví,Dělnická 397/39,49.21872986,16.55215902
16.5905389167626,49.2343721298028,"ALL Waste, s.r.o.", 10 - 19, Administrativní a podpůrné činnosti,Božetěchova 3003/133,49.23437213,16.59053892
16.540854264411198,49.1961079880941,"Allium, s.r.o.", 25 - 49, Informační a komunikační činnosti,Stamicova 827/11,49.19610799,16.54085426
16.6191849928206,49.2018718448451,"Allmark, s.r.o.", 25 - 49," Ubytování, stravování a pohostinství",Francouzská 375/41,49.20187185,16.61918499
16.6288277031164,49.164683352716,"ALLMEDIA, s.r.o. - org.složka,", 6 - 9, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Kaštanová 639/143,49.16468335,16.6288277
16.573792041738997,49.212152585255005,"Allocacoc, s.r.o.", 6 - 9, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Kallabova 1310/31,49.21215259,16.57379204
16.6190511348601,49.180280020955294,"Allrisk Reality & finance, s.r.o.", 10 - 19, Administrativní a podpůrné činnosti,Komárovská 263/20a,49.18028002,16.61905114
16.6190511348601,49.180280020955294,"Allrisk SERVICES, SE", 6 - 9, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Komárovská 263/20a,49.18028002,16.61905114
16.6190511348601,49.180280020955294,"Allrisk, a.s.", 50 - 99, Peněžnictví a pojišťovnictví,Komárovská 263/20a,49.18028002,16.61905114
16.6017086417689,49.2016387032236,"Alnio Group, s.r.o.", 6 - 9," Profesní, vědecké a technické činnosti",Kounicova 284/39,49.201638700000004,16.60170864
16.616220062801197,49.1910094438478,"Alokon, s.r.o.", 10 - 19, Zpracovatelský průmysl,Mlýnská 326/13,49.19100944,16.61622006
16.5971564299649,49.1754127758734,"Alpen Expres, s.r.o.", 10 - 19, Doprava a skladování,Vídeňská 291/89,49.17541278,16.59715643
16.6068267149467,49.193335547939604,"Alpha CRC, s.r.o.", 6 - 9, Informační a komunikační činnosti,Dominikánská 350/5,49.19333555,16.60682672
16.6014892031079,49.201762419784295,"Alphalighting CZ, s.r.o.", 6 - 9, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Kounicova 285/41,49.20176242,16.6014892
16.595890259961802,49.205271880750104,"Alpina Cestovní Kancelář, s.r.o.", 20 - 24, Administrativní a podpůrné činnosti,Kotlářská 265/5,49.20527188,16.59589026
16.653535540714298,49.1868200011796,"ALQ Food, s.r.o.", 6 - 9," Ubytování, stravování a pohostinství",Olomoucká 1129/63,49.186820000000004,16.65353554
16.5696757742576,49.19495597900539,"Alta MINERALS, a.s.", 6 - 9, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Žabovřeská 68/4,49.19495598,16.56967577
16.6016363902706,49.2118470647233,"ALTA, a.s.", 50 - 99, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Štefánikova 110/41,49.21184707,16.60163639
16.6274774615825,49.210810977717294,"ALTADENT, s.r.o.", 10 - 19, Zdravotní a sociální péče,Rotalova 1091/38,49.21081098,16.62747746
16.6071183215627,49.20179833624471,"Alteranast, s.r.o.", 6 - 9, Stavebnictví,Lidická 700/19,49.20179834,16.60711832
16.6271913041471,49.223150898838995,"Altereha, s.r.o.", 10 - 19, Zdravotní a sociální péče,Halasovo náměstí 597/1,49.22315089999999,16.6271913
16.6368318333334,49.2180760759373,"Altworx, s.r.o.", 25 - 49, Informační a komunikační činnosti,Skryjova 1606/8,49.21807608,16.63683183
16.6081961507833,49.1957211208029,"Alumbrado, s.r.o.", 6 - 9," Profesní, vědecké a technické činnosti",Rašínova 103/2,49.19572112,16.60819615
16.6071183215627,49.20179833624471,"Aluprojekt, s.r.o.", 6 - 9, Činnosti v oblasti nemovitostí,Lidická 700/19,49.20179834,16.60711832
16.6016363902706,49.2118470647233,"ALVEL, a.s.", 10 - 19," Profesní, vědecké a technické činnosti",Štefánikova 110/41,49.21184707,16.60163639
16.6055936541501,49.17616588980721,"ALVIK, Družstvo", 10 - 19, Administrativní a podpůrné činnosti,Pražákova 1008/69,49.17616589,16.60559365
16.6458301416518,49.2085853312233,"AM Servis plus, a.s.", 10 - 19, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Kulkova 4263/2a,49.20858533,16.64583014
16.611685033972,49.1938082872657,"AMAX, s.r.o.", 25 - 49, Administrativní a podpůrné činnosti,Orlí 469/17,49.19380829,16.61168503
16.600588651917,49.211913532782205,"Amberg Engineering Brno, a.s.", 25 - 49," Profesní, vědecké a technické činnosti",Ptašínského 313/10,49.21191353,16.60058865
16.601810398432697,49.140500430974704,"Ambrox, s.r.o.", 6 - 9," Profesní, vědecké a technické činnosti",Vídeňská 264/120b,49.14050043,16.601810399999998
16.6409884190014,49.1875123877597,"Ambulance Praktického lékaře, s.r.o.", 6 - 9, Zdravotní a sociální péče,Spáčilova 582/21,49.18751239,16.64098842
16.5989599640861,49.1878570517803,"Amccomp, s.r.o.", 10 - 19, Informační a komunikační činnosti,Křídlovická 947/20,49.18785705,16.59895996
16.6789671581231,49.1684966579117,"Amcobex Information Technologies, s.r.o.", 10 - 19, Informační a komunikační činnosti,Tuřanka 1222/115,49.16849666,16.67896716
16.6094076708777,49.277804972934895,Amerfo o.p.s., 50 - 99, Ostatní činnosti,Odlehlá 10/19,49.27780497,16.60940767
16.6454943630767,49.1723519977551,"AMMBO, s.r.o.", 6 - 9, Stavebnictví,Vinohradská 1113/78,49.172352000000004,16.64549436
16.6133710540809,49.1771762019454,"Amnprotrade, s.r.o.", 10 - 19, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Vodařská 126/17,49.177176200000005,16.61337105
16.5725389476132,49.2174909352456,"amp Build, s.r.o.", 6 - 9, Stavebnictví,Královopolská 3203/56,49.21749094,16.57253895
16.5992154440546,49.1545674848361,"Amper Savings, a.s.", 10 - 19," Profesní, vědecké a technické činnosti",Vídeňská 134/102,49.15456749,16.59921544
16.6103530659676,49.2028691238343,"AMPHONE, s.r.o.", 10 - 19," Ubytování, stravování a pohostinství",třída Kpt. Jaroše 1942/29,49.20286912,16.61035307
16.611685033972,49.1938082872657,"AMSYS, s.r.o.", 25 - 49, Informační a komunikační činnosti,Orlí 469/17,49.19380829,16.61168503
16.5750313071994,49.198832022763206,"AMTECH, s.r.o.", 25 - 49, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Bohuslava Martinů 941/41b,49.19883202,16.57503131
16.557225127114698,49.2242989269616,"AMTEK, s.r.o.", 25 - 49, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Olbrachtovo náměstí 794/3,49.22429893,16.55722513
16.5788809466196,49.2414519469661,"Amtest Czech Republic, s.r.o.", 10 - 19, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Ječná 1321/29a,49.24145195,16.57888095
16.6326989676805,49.1906045981731,"Amulle, a.s.", 20 - 24, Činnosti v oblasti nemovitostí,Olomoucká 3419/7,49.1906046,16.63269897
16.5974624527445,49.18952798401239,"Anabrasko, s.r.o.", 10 - 19, Zpracovatelský průmysl,Václavská 237/6,49.18952798,16.59746245
16.574235361230098,49.1679288261059,"Anas Servis, s.r.o.", 10 - 19, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Hraničky 233/39,49.16792883,16.57423536
16.5943945093182,49.195517483132804,"Ando TRANSLATIONS, s.r.o.", 10 - 19," Profesní, vědecké a technické činnosti",Úvoz 523/19,49.19551748,16.59439451
16.5158266562166,49.2211616637443,Andrea Lůžová, 10 - 19," Ubytování, stravování a pohostinství",Kachlíkova 887/9,49.22116166,16.51582666
16.6025293138663,49.1478652737345,"Anect, a.s.", 100 - 199, Informační a komunikační činnosti,Vídeňská 204/125,49.14786527,16.60252931
16.5815591326037,49.22100140207021,"Anet - Advanced Network Technology,", 50 - 99, Informační a komunikační činnosti,Královopolská 3052/139,49.2210014,16.58155913
16.6226157900446,49.235040754861096,"Anete, s.r.o.", 25 - 49, Informační a komunikační činnosti,Okružní 834/29a,49.23504076,16.62261579
16.519643103785402,49.2222115392604,"Angelini Pharma Česká Republika, s.r.o.", 50 - 99, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Páteřní 1216/7,49.22221154,16.5196431
16.604220279200998,49.2084181540834,"Anico floor, s.r.o.", 6 - 9, Stavebnictví,Štefánikova 75/8,49.20841815,16.60422028
16.619096648004,49.1905900131135,"Annapurna Trade, s.r.o.", 10 - 19," Ubytování, stravování a pohostinství",Štěpánská 372/12,49.19059001,16.61909665
16.6027320717108,49.187630530856,"AŇO AGENCY, s.r.o.", 6 - 9," Profesní, vědecké a technické činnosti",Bezručova 81/17a,49.18763053,16.60273207
16.5905389167626,49.2343721298028,"Anoku, s.r.o.", 6 - 9, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Božetěchova 3003/133,49.23437213,16.59053892
16.5949156121331,49.2241494770314,"Anovis CZ, s.r.o.", 10 - 19, Informační a komunikační činnosti,Palackého třída 879/84,49.22414948,16.59491561
16.601891115654198,49.21514295473371,"Anpora, s.r.o.", 25 - 49, Administrativní a podpůrné činnosti,Poděbradova 304/143,49.21514296,16.60189112
16.6039647983342,49.2100305809943,"Antalya Kebap, s.r.o.", 6 - 9, Zpracovatelský průmysl,Štefánikova 95/24,49.21003058,16.6039648
16.608682552577,49.1963622527366,"ANTARES, s.r.o.", 10 - 19, Doprava a skladování,Jakubské náměstí 109/1,49.19636225,16.60868255
16.5940408767268,49.1904550228786,"Antikfoto, s.r.o.", 6 - 9, Zpracovatelský průmysl,Mendlovo náměstí 618/17,49.19045502,16.59404088
16.5598439685945,49.2165190542741,Antonín Kobylák, 6 - 9," Profesní, vědecké a technické činnosti",Podveská 135/3,49.21651905,16.55984397
16.6670927667602,49.147096821167004,Antonín Tůma, 10 - 19," Kulturní, zábavní a rekreační činnosti",Tuřanské náměstí 89/37,49.14709682,16.66709277
16.6289963456413,49.201987055271104,"Antre 3000, s.r.o.", 6 - 9, Zpracovatelský průmysl,Zábrdovická 25/2,49.20198706,16.62899635
16.6771122430626,49.1779444462883,"Ants, s.r.o.", 10 - 19, Informační a komunikační činnosti,Řípská 1153/20a,49.17794445,16.67711224
16.5979970509499,49.2187761328113,"AP INVESTING, s.r.o.", 25 - 49," Profesní, vědecké a technické činnosti",Palackého třída 768/12,49.21877613,16.59799705
16.5722636023006,49.2190027370102,"APAMA, s.r.o.", 6 - 9, Zpracovatelský průmysl,Sovova 1405/12,49.21900274,16.5722636
16.5881705273806,49.216527015726605,"APC Silnice, s.r.o.", 10 - 19," Profesní, vědecké a technické činnosti",Jana Babáka 2733/11,49.21652702,16.58817053
16.5806981441163,49.2543831281287,"APL Expert, s.r.o.", 6 - 9, Informační a komunikační činnosti,Úlehle 2116/23,49.25438313,16.58069814
16.6480632483452,49.1505189841226,"APM Trans, s.r.o.", 6 - 9, Doprava a skladování,V Aleji 183/61,49.15051898,16.64806325
16.6010266902125,49.208719105862706,"Apokryf, s.r.o.", 10 - 19, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Bayerova 804/36,49.20871911,16.60102669
16.6118859475751,49.20236445007689,"Apollonia, s.r.o.", 10 - 19, Zdravotní a sociální péče,Bartošova 1833/6,49.20236445,16.61188595
16.6802393630083,49.2111942399418,"Apos Brno, s.r.o.", 6 - 9, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Kotlanova 2507/3,49.21119424,16.68023936
16.6045824610589,49.1516981079906,"Applied Sunrise Technologies, a.s.", 6 - 9, Zpracovatelský průmysl,Vídeňská 101/119,49.15169811,16.60458246
16.6106142457465,49.2004159929964,"Apps Dev Team, s.r.o.", 6 - 9," Zemědělství, lesnictví, rybářství",třída Kpt. Jaroše 1922/3,49.20041599,16.61061425
16.6259752574419,49.2010323980311,"Apro DELTA, s.r.o.", 10 - 19, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Cejl 40/107,49.201032399999995,16.62597526
16.6017086417689,49.2016387032236,"APROFES, s.r.o.", 6 - 9, Administrativní a podpůrné činnosti,Kounicova 284/39,49.201638700000004,16.60170864
16.5971163642049,49.2265439357314,"ApS Brno, s.r.o.", 10 - 19, Informační a komunikační činnosti,Božetěchova 1/2,49.22654394,16.59711636
16.603639748338498,49.204278540956295,"APTUM, a.s.", 6 - 9, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Cihlářská 643/19,49.20427854,16.60363975
16.6234808874262,49.1910761219151,"AQ electronic, s.r.o.", 6 - 9, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Křenová 186/60,49.19107612,16.62348089
16.6103323633935,49.2030195378971,"AQE advisors, a.s.", 10 - 19," Profesní, vědecké a technické činnosti",třída Kpt. Jaroše 1944/31,49.20301954,16.61033236
16.585154802123498,49.224402485136004,"Aqua - GAS, s.r.o.", 10 - 19, Stavebnictví,Berkova 534/92,49.22440249,16.5851548
16.5788809466196,49.2414519469661,"Aqua Enviro, s.r.o.", 10 - 19," Profesní, vědecké a technické činnosti",Ječná 1321/29a,49.24145195,16.57888095
16.5979970509499,49.2187761328113,"Aqua Procon, s.r.o.", 100 - 199," Profesní, vědecké a technické činnosti",Palackého třída 768/12,49.21877613,16.59799705
16.6778683739019,49.1283880362469,"AQUAdem, s.r.o.", 50 - 99, Zpracovatelský průmysl,Tovární 739/1,49.12838804,16.67786837
16.6532583520586,49.2210270508963,"Aquas Vodní Díla, s.r.o.", 6 - 9, Stavebnictví,Podzimní 449/2,49.22102705,16.65325835
16.5834984542666,49.1951905469249,"Aquatec Usbf, s.r.o.", 6 - 9, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Pavlíkova 381/5,49.19519055,16.58349845
16.5994518977054,49.208151861086996,"Aquatis, a.s.", 100 - 199," Profesní, vědecké a technické činnosti",Botanická 834/56,49.20815186,16.5994519
16.5727867173416,49.2328454918004,"Aragon Security Group, s.r.o.", 10 - 19, Administrativní a podpůrné činnosti,Purkyňova 648/125,49.23284549,16.57278672
16.5727867173416,49.2328454918004,"Aragon Security, s.r.o.", 50 - 99, Administrativní a podpůrné činnosti,Purkyňova 648/125,49.23284549,16.57278672
16.5945556931313,49.2572656637375,"Arancio flora, s.r.o.", 10 - 19," Zemědělství, lesnictví, rybářství",Jandáskova 2239/50a,49.25726566,16.59455569
16.704109682402198,49.2131005358008,"Arbela, s.r.o.", 25 - 49, Ostatní činnosti,Podlesná 2044/11,49.21310054,16.70410968
16.6500138851874,49.1857274622623,"ARBURG, s.r.o.", 25 - 49, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Černovická 1218/40,49.18572746,16.65001389
16.5960534551029,49.2222271300105,"Arcus - Onko a Lymfo Centrum Brno, z. s.", 10 - 19, Ostatní činnosti,Palackého třída 193/64,49.22222713,16.59605346
16.6383539028182,49.17667278525929,"Arcus ENGINEERING, s.r.o.", 10 - 19, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Faměrovo náměstí 1179/32,49.17667279,16.6383539
16.582626148803197,49.1731121529617,"Ardex Baustoff, s.r.o.", 6 - 9, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Jihlavská 796/7a,49.17311215,16.58262615
16.616220062801197,49.1910094438478,"Area Construction, s.r.o.", 6 - 9," Profesní, vědecké a technické činnosti",Mlýnská 326/13,49.19100944,16.61622006
16.6789671581231,49.1684966579117,"Areal SLATINA, a.s.", 10 - 19, Činnosti v oblasti nemovitostí,Tuřanka 1222/115,49.16849666,16.67896716
16.6457671095632,49.2241339291296,"AREMA, s.r.o.", 6 - 9, Zpracovatelský průmysl,Obřanská 940/60,49.22413393,16.64576711
16.5681103691452,49.212769535274894,"ARES, s.r.o.", 10 - 19," Ubytování, stravování a pohostinství",Stránského 3033/28,49.21276954,16.56811037
16.6179936740402,49.22238127299721,"Argus CZ, s.r.o.", 10 - 19, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Křižíkova 2987/70b,49.22238127,16.61799367
16.634664273113,49.1894312571031,"Arch - Polygrafické práce, s.r.o.", 6 - 9, Zpracovatelský průmysl,Charbulova 1195/3a,49.18943126,16.63466427
16.5673129993462,49.212900166709794,"Arch. Design, s.r.o.", 50 - 99," Profesní, vědecké a technické činnosti",Sochorova 3178/23,49.21290017,16.567313000000002
16.6031307988312,49.187961113142606,Archaia Brno z. ú., 25 - 49," Profesní, vědecké a technické činnosti",Bezručova 78/15,49.18796111,16.603130800000002
16.6208888669458,49.189261858769505,"Archeologický Ústav AV ČR, Brno, v. v.", 100 - 199," Profesní, vědecké a technické činnosti",Čechyňská 363/19,49.18926186,16.62088887
