,MČ,Ulice,LAT,LNG,Typ
2568,BRNO-ČERNOVICE,Turgeněvova 18,49.189417971565,16.644554209069,PLA
2569,BRNO-ČERNOVICE,Turgeněvova 18,49.189417971565,16.644554209069,PAP
2570,BRNO-ČERNOVICE,Turgeněvova 4,49.188711740237,16.643175044148,PLA
2571,BRNO-ČERNOVICE,Turgeněvova 4,49.188711740237,16.643175044148,PAP
2572,BRNO-ČERNOVICE,Wainerovo náměstí 7,49.177090820843,16.640914070490002,SBA
2573,BRNO-ČERNOVICE,Wainerovo náměstí 7,49.177090820843,16.640914070490002,SBI
2574,BRNO-ČERNOVICE,Wainerovo náměstí 7,49.177090820843,16.640914070490002,PAP
2575,BRNO-ČERNOVICE,Wainerovo náměstí 7,49.177090820843,16.640914070490002,PLA
2576,BRNO-ČERNOVICE,ZŠ Řehořova 3,49.184078139009,16.635513302643,PLA
2577,BRNO-ČERNOVICE,ZŠ Řehořova 3,49.184078139009,16.635513302643,PAP
2578,BRNO-ČERNOVICE,Černovice č. ev. 805 ZŠ KINDER - CITY třiďoun,49.184527887835,16.658115018204,PLA
2579,BRNO-ČERNOVICE,Černovice č. ev. 805 ZŠ KINDER - CITY třiďoun,49.184527887835,16.658115018204,PAP
2580,BRNO-ČERNOVICE,Řehořova-E.Krásnehorské,49.184157913772,16.633980633197,PLA
2581,BRNO-ČERNOVICE,Řehořova-E.Krásnehorské,49.184157913772,16.633980633197,PLA
2582,BRNO-ČERNOVICE,Řehořova-E.Krásnehorské,49.184157913772,16.633980633197,PLA
2583,BRNO-ČERNOVICE,Řehořova-E.Krásnehorské,49.184157913772,16.633980633197,PAP
2584,BRNO-ČERNOVICE,Řehořova-E.Krásnehorské,49.184157913772,16.633980633197,PAP
2585,BRNO-CHRLICE,Blumlova 3,49.136872407265,16.653218539772002,SBA
2586,BRNO-CHRLICE,Blumlova 3,49.136872407265,16.653218539772002,SBI
2587,BRNO-CHRLICE,Blumlova 3,49.136872407265,16.653218539772002,PLA
2588,BRNO-CHRLICE,Blumlova 3,49.136872407265,16.653218539772002,PAP
2589,BRNO-CHRLICE,Blumlova 3,49.136872407265,16.653218539772002,PAP
2590,BRNO-CHRLICE,Blumlova 3,49.136872407265,16.653218539772002,PAP
2591,BRNO-CHRLICE,Chrlické nám.2,49.135781841713,16.652373940532,PLA
2592,BRNO-CHRLICE,Jana Broskvy 3,49.134484218037,16.655966179737998,PAP
2593,BRNO-CHRLICE,Jana Broskvy 3 ZŠ a MŠ,49.134600679941,16.656036284649,PLA
2594,BRNO-CHRLICE,Jana Broskvy 3 ZŠ a MŠ,49.134600679941,16.656036284649,PAP
2595,CHRLICE,Jánošíkova 41,49.128812338228,16.651437244804,SBA
2596,CHRLICE,Jánošíkova 41,49.128812338228,16.651437244804,SBI
2597,CHRLICE,Jánošíkova 41,49.128812338228,16.651437244804,PLA
2598,CHRLICE,Jánošíkova 41,49.128812338228,16.651437244804,PLA
2599,CHRLICE,Jánošíkova 41,49.128812338228,16.651437244804,PAP
2600,CHRLICE,Jánošíkova 41,49.128812338228,16.651437244804,PAP
2601,CHRLICE,Obilní 6,49.131525448648,16.658016834135,SBA
2602,CHRLICE,Obilní 6,49.131525448648,16.658016834135,SBI
2603,CHRLICE,Obilní 6,49.131525448648,16.658016834135,PLA
2604,CHRLICE,Obilní 6,49.131525448648,16.658016834135,PLA
2605,CHRLICE,Obilní 6,49.131525448648,16.658016834135,PAP
2606,CHRLICE,Obilní 6,49.131525448648,16.658016834135,PAP
2607,CHRLICE,Pěkná 51,49.13035044847,16.654308784056,SBA
2608,CHRLICE,Pěkná 51,49.13035044847,16.654308784056,SBI
2609,CHRLICE,Pěkná 51,49.13035044847,16.654308784056,PLA
2610,CHRLICE,Pěkná 51,49.13035044847,16.654308784056,PLA
2611,CHRLICE,Pěkná 51,49.13035044847,16.654308784056,PLA
2612,CHRLICE,Pěkná 51,49.13035044847,16.654308784056,PAP
2613,CHRLICE,Pěkná 51,49.13035044847,16.654308784056,PAP
2614,CHRLICE,Rebešovická - konečná MHD,49.126425567795,16.654735114809,SBA
2615,CHRLICE,Rebešovická - konečná MHD,49.126425567795,16.654735114809,SBI
2616,CHRLICE,Rebešovická - konečná MHD,49.126425567795,16.654735114809,PLA
2617,CHRLICE,Rebešovická - konečná MHD,49.126425567795,16.654735114809,PAP
2618,CHRLICE,Rebešovická x K sídlišti,49.12945795701,16.656594517301,SBA
2619,CHRLICE,Rebešovická x K sídlišti,49.12945795701,16.656594517301,SBI
2620,CHRLICE,Rebešovická x K sídlišti,49.12945795701,16.656594517301,PAP
2621,CHRLICE,Rebešovická x K sídlišti,49.12945795701,16.656594517301,PLA
2622,CHRLICE,Rebešovická x K sídlišti,49.12945795701,16.656594517301,PAP
2623,CHRLICE,Rolencova 1,49.144156048472,16.651997559882,SBA
2624,CHRLICE,Rolencova 1,49.144156048472,16.651997559882,SBI
2625,CHRLICE,V rejích - u č. 18,49.13879657991,16.655312059391,PLA
2626,CHRLICE,V rejích - u č. 18,49.13879657991,16.655312059391,PAP
2627,CHRLICE,Zámecká - SSO,49.132088940059,16.645416771601,SBA
2628,CHRLICE,Zámecká - SSO,49.132088940059,16.645416771601,SBI
2629,CHRLICE,Zámecká - SSO,49.132088940059,16.645416771601,PLA
2630,BRNO-CHRLICE,Šromova 53,49.129285260475,16.652701761893,PAP
2631,BRNO-CHRLICE,Šromova 53,49.129285260475,16.652701761893,PLA
2632,BRNO-IVANOVICE,Atriová -  v areálu SSO,49.264631846784,16.566727140247,SBI
2633,BRNO-IVANOVICE,Atriová -  v areálu SSO,49.264631846784,16.566727140247,SBA
2634,BRNO-IVANOVICE,Atriová 11,49.264522533858,16.566907165928,PLA
2635,BRNO-IVANOVICE,Atriová 11,49.264522533858,16.566907165928,PAP
2636,BRNO-IVANOVICE,Atriová 11,49.264522533858,16.566907165928,PAP
2637,BRNO-IVANOVICE,Atriová 11,49.264522533858,16.566907165928,PAP
2638,BRNO-IVANOVICE,Atriová 11,49.264522533858,16.566907165928,PAP
2639,IVANOVICE,Atriová x Příjezdová,49.263996318549,16.566561221719,SBA
2640,IVANOVICE,Atriová x Příjezdová,49.263996318549,16.566561221719,SBI
2641,BRNO-IVANOVICE,Hatě 21,49.270138228199,16.566650741988,PLA
2642,BRNO-IVANOVICE,Hatě 21,49.270138228199,16.566650741988,PAP
2643,BRNO-IVANOVICE,Hradecká 40 - GLOBUS,49.261765004879,16.577758144717,PLA
2644,BRNO-IVANOVICE,Hradecká 40 - GLOBUS,49.261765004879,16.577758144717,PLA
2645,BRNO-IVANOVICE,Hradecká 40 - GLOBUS,49.261765004879,16.577758144717,PLA
2646,BRNO-IVANOVICE,Hradecká 40 - GLOBUS,49.261765004879,16.577758144717,PAP
2647,IVANOVICE,Kouty - Mácova - DOČASNĚ PŘED SSO ATRIOVÁ,49.264284695659,16.565120381317,SBA
2648,IVANOVICE,Kouty - Mácova - DOČASNĚ PŘED SSO ATRIOVÁ,49.264284695659,16.565120381317,SBI
2649,BRNO-IVANOVICE,Mácova p.č.626/45,49.266042965014,16.576080461697,PLA
2650,BRNO-IVANOVICE,Mácova p.č.626/45,49.266042965014,16.576080461697,PAP
2651,BRNO-IVANOVICE,Mácova x Černá,49.265670511966,16.569319991914,PLA
2652,BRNO-IVANOVICE,Mácova x Černá,49.265670511966,16.569319991914,PAP
2653,BRNO-JEHNICE,Blanenská před ZŠ,49.269497051833,16.596070828151,SBA
2654,BRNO-JEHNICE,Blanenská před ZŠ,49.269497051833,16.596070828151,SBI
2655,BRNO-JEHNICE,Blanenská před ZŠ,49.269497051833,16.596070828151,PAP
2656,BRNO-JEHNICE,Blanenská před ZŠ,49.269497051833,16.596070828151,PLA
2657,BRNO-JEHNICE,Blanenská před ZŠ,49.269497051833,16.596070828151,PLA
2658,BRNO-JEHNICE,Lelekovická x nám. 3.května,49.271850352966,16.595487866257,PAP
2659,BRNO-JEHNICE,Lelekovická x nám. 3.května,49.271850352966,16.595487866257,PLA
2660,JEHNICE,Nám 3.května 2,49.271575058287,16.596148336250998,SBA
2661,JEHNICE,Nám 3.května 2,49.271575058287,16.596148336250998,SBI
2662,BRNO-JEHNICE,Ořešínská x Sousední,49.274214111456,16.600759525182,SBA
2663,BRNO-JEHNICE,Ořešínská x Sousední,49.274214111456,16.600759525182,SBI
2664,BRNO-JEHNICE,Ořešínská x Sousední,49.274214111456,16.600759525182,PAP
2665,BRNO-JEHNICE,Ořešínská x Sousední,49.274214111456,16.600759525182,PLA
2666,JEHNICE,Plástky - v areálu SSO,49.2740362783,16.59349320727,SBA
2667,JEHNICE,Plástky - v areálu SSO,49.2740362783,16.59349320727,SBI
2668,JEHNICE,Plástky - v areálu SSO,49.2740362783,16.59349320727,PLA
2669,JEHNICE,Rozhledová 1a- Plástky,49.273305006805,16.593505448062,SBA
2670,JEHNICE,Rozhledová 1a- Plástky,49.273305006805,16.593505448062,SBI
2671,JUNDROV,Březová 81,49.212140117646,16.547124195412,PLA
2672,JUNDROV,Březová 81,49.212140117646,16.547124195412,PAP
2673,JUNDROV,Dubová 1,49.211610738075,16.548773067194,PAP
2674,JUNDROV,Dubová 1,49.211610738075,16.548773067194,PLA
2675,BRNO-JUNDROV,Dubová 15,49.212757775525,16.550485013631,SBA
2676,BRNO-JUNDROV,Dubová 15,49.212757775525,16.550485013631,SBI
2677,BRNO-JUNDROV,Dubová 15,49.212757775525,16.550485013631,PAP
2678,BRNO-JUNDROV,Dubová 15,49.212757775525,16.550485013631,PAP
2679,BRNO-JUNDROV,Dubová 15,49.212757775525,16.550485013631,PAP
2680,BRNO-JUNDROV,Dubová 15,49.212757775525,16.550485013631,PLA
2681,BRNO-JUNDROV,Dubová 15,49.212757775525,16.550485013631,PLA
2682,BRNO-JUNDROV,Dubová 21,49.213437414774,16.550613796668,PAP
2683,BRNO-JUNDROV,Dubová 21,49.213437414774,16.550613796668,PLA
2684,BRNO-JUNDROV,Gellnerova 8,49.207752009212,16.554556973331,SBI
2685,BRNO-JUNDROV,Gellnerova 8,49.207752009212,16.554556973331,SBA
2686,BRNO-JUNDROV,Gellnerova 8,49.207752009212,16.554556973331,PLA
2687,BRNO-JUNDROV,Gellnerova 8,49.207752009212,16.554556973331,PLA
2688,BRNO-JUNDROV,Gellnerova 8,49.207752009212,16.554556973331,PAP
2689,BRNO-JUNDROV,Jasanová 14,49.205429880981,16.554497873471,PLA
2690,BRNO-JUNDROV,Jasanová 14,49.205429880981,16.554497873471,SBA
2691,BRNO-JUNDROV,Jasanová 14,49.205429880981,16.554497873471,SBI
2692,JUNDROV,Jasanová 18,49.205340554011,16.554927354716,PAP
2693,BRNO-JUNDROV,Jasanová 2,49.206287209024,16.553698642228,PLA
2694,BRNO-JUNDROV,Jasanová 2,49.206287209024,16.553698642228,PAP
2695,BRNO-JUNDROV,Jasanová 2,49.206287209024,16.553698642228,PAP
2696,JUNDROV,Jasanová 26,49.204492170479,16.555760178499998,PLA
2697,JUNDROV,Jasanová 26,49.204492170479,16.555760178499998,PLA
2698,JUNDROV,Jasanová 6,49.205947612296,16.554053419581003,PAP
2699,JUNDROV,Jedlová x Optátova,49.20959152142,16.554804573358,SBA
2700,JUNDROV,Jedlová x Optátova,49.20959152142,16.554804573358,SBI
2701,JUNDROV,Jedlová x Optátova,49.20959152142,16.554804573358,PLA
2702,JUNDROV,Jedlová x Optátova,49.20959152142,16.554804573358,PLA
2703,JUNDROV,Jedlová x Optátova,49.20959152142,16.554804573358,PAP
2704,JUNDROV,Jedlová x Optátova,49.20959152142,16.554804573358,PAP
2705,BRNO-JUNDROV,Nálepkova x Olšová,49.208485259382,16.550491869154,SBA
2706,BRNO-JUNDROV,Nálepkova x Olšová,49.208485259382,16.550491869154,SBI
2707,BRNO-JUNDROV,Nálepkova x Olšová,49.208485259382,16.550491869154,PLA
2708,BRNO-JUNDROV,Nálepkova x Olšová,49.208485259382,16.550491869154,PAP
2709,BRNO-JUNDROV,Nálepkova x Olšová,49.208485259382,16.550491869154,PAP
2710,BRNO-JUNDROV,Optátova 42,49.211994647374,16.55269228071,PLA
2711,BRNO-JUNDROV,Optátova 42,49.211994647374,16.55269228071,PLA
2712,BRNO-JUNDROV,Optátova 42,49.211994647374,16.55269228071,PAP
2713,BRNO-JUNDROV,Optátova 42,49.211994647374,16.55269228071,PAP
2714,BRNO-JUNDROV,Sosnová 10,49.206888448739,16.548474865062,PLA
2715,BRNO-JUNDROV,Sosnová 10,49.206888448739,16.548474865062,PAP
2716,BRNO-JUNDROV,Sosnová 4,49.206513024115,16.549780696767,PLA
2717,BRNO-JUNDROV,Sosnová 4,49.206513024115,16.549780696767,PAP
2718,BRNO-JUNDROV,Veslařská  184,49.202740697631,16.565044714547,SBA
2719,BRNO-JUNDROV,Veslařská  184,49.202740697631,16.565044714547,SBI
2720,BRNO-JUNDROV,Veslařská  184,49.202740697631,16.565044714547,PLA
2721,BRNO-JUNDROV,Veslařská  184,49.202740697631,16.565044714547,PLA
2722,BRNO-JUNDROV,Veslařská  184,49.202740697631,16.565044714547,PAP
2723,BRNO-JUNDROV,Veslařská 128,49.204540533482,16.560291898366,PLA
2724,BRNO-JUNDROV,Veslařská 128,49.204540533482,16.560291898366,PAP
2725,JUNDROV,Veslařská 52,49.208390800393,16.555397776277,SBA
2726,JUNDROV,Veslařská 52,49.208390800393,16.555397776277,SBI
2727,BRNO-JUNDROV,Šeříková 34,49.207405262293,16.548856667799,SBA
2728,BRNO-JUNDROV,Šeříková 34,49.207405262293,16.548856667799,SBI
2729,BRNO-JUNDROV,Šeříková 34,49.207405262293,16.548856667799,PAP
2730,BRNO-JUNDROV,Šeříková 34,49.207405262293,16.548856667799,PLA
2731,BRNO-JUNDROV,Šeříková 34,49.207405262293,16.548856667799,PLA
2732,BRNO-KNÍNIČKY,K Bukovinám 35,49.23740178683,16.525883409625003,SBA
2733,BRNO-KNÍNIČKY,K Bukovinám 35,49.23740178683,16.525883409625003,SBI
2734,BRNO-KNÍNIČKY,K Bukovinám 35,49.23740178683,16.525883409625003,PLA
2735,BRNO-KNÍNIČKY,K Bukovinám 35,49.23740178683,16.525883409625003,PAP
2736,BRNO-KNÍNIČKY,Ondrova 63,49.238291671911,16.529063582506,SBA
2737,BRNO-KNÍNIČKY,Ondrova 63,49.238291671911,16.529063582506,SBI
2738,BRNO-KNÍNIČKY,Ondrova 63,49.238291671911,16.529063582506,PLA
2739,BRNO-KNÍNIČKY,Ondrova 63,49.238291671911,16.529063582506,PAP
2740,BRNO-KNÍNIČKY,Ondrova x U luhu,49.239059575033,16.530194855189,SBA
2741,BRNO-KNÍNIČKY,Ondrova x U luhu,49.239059575033,16.530194855189,SBI
2742,BRNO-KNÍNIČKY,Ondrova x U luhu,49.239059575033,16.530194855189,PLA
2743,BRNO-KNÍNIČKY,Ondrova x U luhu,49.239059575033,16.530194855189,PAP
2744,BRNO-KNÍNIČKY,Ondrova x U luhu,49.239059575033,16.530194855189,PAP
2745,BRNO-KNÍNIČKY,Přehrada - Osada,49.246688363434,16.505420415871,PAP
2746,BRNO-KNÍNIČKY,Přehrada - Osada,49.246688363434,16.505420415871,PLA
2747,BRNO-KNÍNIČKY,Rekreační 9,49.234765024089,16.524653976223,SBA
2748,BRNO-KNÍNIČKY,Rekreační 9,49.234765024089,16.524653976223,SBI
2749,BRNO-KNÍNIČKY,Rekreační 9,49.234765024089,16.524653976223,PAP
2750,BRNO-KNÍNIČKY,Rekreační 9,49.234765024089,16.524653976223,PLA
2751,BRNO-KNÍNIČKY,Rekreační x Ondrova,49.234534182344,16.52845715238,SBA
2752,BRNO-KNÍNIČKY,Rekreační x Ondrova,49.234534182344,16.52845715238,SBI
2753,BRNO-KNÍNIČKY,Rekreační x Ondrova,49.234534182344,16.52845715238,PAP
2754,BRNO-KNÍNIČKY,Rekreační x Ondrova,49.234534182344,16.52845715238,PAP
2755,BRNO-KNÍNIČKY,Rekreační x Ondrova,49.234534182344,16.52845715238,PLA
2756,BRNO-KNÍNIČKY,U kaple - MŠ,49.236079999089,16.527161601403,SBA
2757,BRNO-KNÍNIČKY,U kaple - MŠ,49.236079999089,16.527161601403,SBI
2758,BRNO-KOHOUTOVICE,Antonína Procházky 32,49.194553218134,16.559015674573,PAP
2759,BRNO-KOHOUTOVICE,Antonína Procházky 32,49.194553218134,16.559015674573,PLA
2760,BRNO-KOHOUTOVICE,Axmanova 11,49.189538609577,16.536823196079,PLA
2761,BRNO-KOHOUTOVICE,Axmanova 11,49.189538609577,16.536823196079,SBI
2762,BRNO-KOHOUTOVICE,Axmanova 11,49.189538609577,16.536823196079,SBA
2763,BRNO-KOHOUTOVICE,Axmanova 11,49.189538609577,16.536823196079,PAP
2764,BRNO-KOHOUTOVICE,Axmanova 11,49.189538609577,16.536823196079,PAP
2765,BRNO-KOHOUTOVICE,Axmanova 12,49.189181768329,16.536271137054,PLA
2766,BRNO-KOHOUTOVICE,Axmanova 12,49.189181768329,16.536271137054,PAP
2767,BRNO-KOHOUTOVICE,Axmanova 2,49.189153413253,16.534500173599998,PLA
2768,BRNO-KOHOUTOVICE,Axmanova 2,49.189153413253,16.534500173599998,PAP
2769,BRNO-KOHOUTOVICE,Bašného 36,49.193338907401,16.535669345126,PAP
2770,BRNO-KOHOUTOVICE,Bašného 36,49.193338907401,16.535669345126,PLA
2771,BRNO-KOHOUTOVICE,Bašného 36,49.193338907401,16.535669345126,PLA
2772,KOHOUTOVICE,Bellova 1,49.192915302477,16.528765259522,SBA
2773,KOHOUTOVICE,Bellova 1,49.192915302477,16.528765259522,SBI
2774,KOHOUTOVICE,Bellova 13,49.191837643888,16.528116649422,SBA
2775,KOHOUTOVICE,Bellova 13,49.191837643888,16.528116649422,SBI
2776,KOHOUTOVICE,Bellova 13,49.191837643888,16.528116649422,PLA
2777,KOHOUTOVICE,Bellova 13,49.191837643888,16.528116649422,PAP
2778,BRNO-KOHOUTOVICE,Bellova 16,49.19422833996,16.528740536655,PLA
2779,BRNO-KOHOUTOVICE,Bellova 19,49.192333220865,16.527781856731,PLA
2780,BRNO-KOHOUTOVICE,Bellova 19,49.192333220865,16.527781856731,PAP
2781,BRNO-KOHOUTOVICE,Bellova 22,49.194775315533,16.528678786464,PLA
2782,BRNO-KOHOUTOVICE,Bellova 22,49.194775315533,16.528678786464,PAP
2783,BRNO-KOHOUTOVICE,Bellova 4,49.193241933047,16.528697889274,PAP
2784,KOHOUTOVICE,Bellova 46,49.192978451808,16.527498721348,PLA
2785,KOHOUTOVICE,Bellova 46,49.192978451808,16.527498721348,PAP
2786,BRNO-KOHOUTOVICE,Bellova 8,49.193623464669,16.528691149841002,PLA
2787,BRNO-KOHOUTOVICE,Bellova 8,49.193623464669,16.528691149841002,PAP
2788,KOHOUTOVICE,Borodinova 2,49.196372644546,16.544946661405,PLA
2789,KOHOUTOVICE,Borodinova 2,49.196372644546,16.544946661405,PAP
2790,KOHOUTOVICE,Borodinova 6,49.196805380277,16.545095250936,SBA
2791,KOHOUTOVICE,Borodinova 6,49.196805380277,16.545095250936,SBI
2792,BRNO-KOHOUTOVICE,Chalabalova 1,49.193042224327,16.542573478523,SBA
2793,BRNO-KOHOUTOVICE,Chalabalova 1,49.193042224327,16.542573478523,SBI
2794,BRNO-KOHOUTOVICE,Chalabalova 1,49.193042224327,16.542573478523,PLA
2795,BRNO-KOHOUTOVICE,Chalabalova 1,49.193042224327,16.542573478523,PAP
2796,KOHOUTOVICE,Chopinova 2,49.194857225603,16.530746841143,PLA
2797,KOHOUTOVICE,Chopinova 2,49.194857225603,16.530746841143,PAP
2798,BRNO-KOHOUTOVICE,Chopinova 4,49.194742906706,16.530125146964,PLA
2799,BRNO-KOHOUTOVICE,Chopinova 4,49.194742906706,16.530125146964,PAP
2800,BRNO-KOHOUTOVICE,Chopinova 5,49.19544151082,16.530798891072,PLA
2801,BRNO-KOHOUTOVICE,Chopinova 5,49.19544151082,16.530798891072,PAP
2802,BRNO-KOHOUTOVICE,Chopinova 5,49.19544151082,16.530798891072,PAP
2803,KOHOUTOVICE,Desátková x Žebětínská,49.193719202321,16.537602973520002,SBA
2804,KOHOUTOVICE,Desátková x Žebětínská,49.193719202321,16.537602973520002,SBI
2805,BRNO-KOHOUTOVICE,Glinkova 1,49.194567391496,16.544508074591,PLA
2806,BRNO-KOHOUTOVICE,Glinkova 2,49.194849710962,16.54409422095,SBA
2807,BRNO-KOHOUTOVICE,Glinkova 2,49.194849710962,16.54409422095,SBI
2808,BRNO-KOHOUTOVICE,Glinkova 2,49.194849710962,16.54409422095,PLA
2809,BRNO-KOHOUTOVICE,Glinkova 2,49.194849710962,16.54409422095,PAP
2810,BRNO-KOHOUTOVICE,Glinkova 6,49.195364234794,16.543216568376998,PLA
2811,BRNO-KOHOUTOVICE,Glinkova 6,49.195364234794,16.543216568376998,PAP
2812,BRNO-KOHOUTOVICE,Jírovcova 2,49.187993235331,16.537245206593,PLA
2813,BRNO-KOHOUTOVICE,Jírovcova 2,49.187993235331,16.537245206593,PAP
2814,BRNO-KOHOUTOVICE,Jírovcova 44,49.190119010519,16.538964543692998,SBA
2815,BRNO-KOHOUTOVICE,Jírovcova 44,49.190119010519,16.538964543692998,SBI
2816,BRNO-KOHOUTOVICE,Jírovcova 44,49.190119010519,16.538964543692998,PLA
2817,BRNO-KOHOUTOVICE,Jírovcova 44,49.190119010519,16.538964543692998,PLA
2818,BRNO-KOHOUTOVICE,Jírovcova 44,49.190119010519,16.538964543692998,PAP
2819,BRNO-KOHOUTOVICE,Jírovcova 44,49.190119010519,16.538964543692998,PAP
2820,BRNO-KOHOUTOVICE,Jírovcova 44,49.190119010519,16.538964543692998,PAP
2821,BRNO-KOHOUTOVICE,Jírovcova 5,49.188168524331,16.537272933933,SBA
2822,BRNO-KOHOUTOVICE,Jírovcova 5,49.188168524331,16.537272933933,SBI
2823,KOHOUTOVICE,Libušina tř. 17,49.194083357876,16.540457716898,SBA
2824,KOHOUTOVICE,Libušina tř. 17,49.194083357876,16.540457716898,SBI
2825,KOHOUTOVICE,Libušina tř. 17,49.194083357876,16.540457716898,PLA
2826,KOHOUTOVICE,Libušina tř. 17,49.194083357876,16.540457716898,PAP
2827,BRNO-KOHOUTOVICE,Libušina tř. 4,49.196538851815,16.534227056436,PLA
2828,BRNO-KOHOUTOVICE,Libušina tř. 8,49.192363190587,16.528810587138,PLA
2829,BRNO-KOHOUTOVICE,Libušina tř. 8,49.192363190587,16.528810587138,PAP
2830,BRNO-KOHOUTOVICE,Libušina třída 19,49.195077396019,16.53859146579,SBI
2831,BRNO-KOHOUTOVICE,Libušina třída 19,49.195077396019,16.53859146579,SBA
2832,BRNO-KOHOUTOVICE,Libušina třída 25,49.188074833582,16.534811139852,SBA
2833,BRNO-KOHOUTOVICE,Libušina třída 25,49.188074833582,16.534811139852,SBI
2834,BRNO-KOHOUTOVICE,Libušina třída 25,49.188074833582,16.534811139852,PLA
2835,BRNO-KOHOUTOVICE,Libušina třída 25,49.188074833582,16.534811139852,PAP
2836,KOHOUTOVICE,Libušino údolí  154,49.198596721562,16.546619486417,SBA
2837,KOHOUTOVICE,Libušino údolí  154,49.198596721562,16.546619486417,SBI
2838,KOHOUTOVICE,Libušino údolí  154,49.198596721562,16.546619486417,PLA
2839,KOHOUTOVICE,Libušino údolí  154,49.198596721562,16.546619486417,PLA
2840,KOHOUTOVICE,Libušino údolí  154,49.198596721562,16.546619486417,PAP
2841,KOHOUTOVICE,Libušino údolí  154,49.198596721562,16.546619486417,PAP
2842,BRNO-KOHOUTOVICE,Libušino údolí 2,49.194975219993,16.556225285672,PAP
2843,BRNO-KOHOUTOVICE,Libušino údolí 2,49.194975219993,16.556225285672,SBA
2844,BRNO-KOHOUTOVICE,Libušino údolí 2,49.194975219993,16.556225285672,SBI
2845,BRNO-KOHOUTOVICE,Libušino údolí 2,49.194975219993,16.556225285672,PLA
2846,BRNO-KOHOUTOVICE,Libušino údolí 2,49.194975219993,16.556225285672,PAP
2847,BRNO-KOHOUTOVICE,Musorgského 6,49.194256720924,16.542978614972,PLA
2848,BRNO-KOHOUTOVICE,Musorgského 6,49.194256720924,16.542978614972,PAP
2849,BRNO-KOHOUTOVICE,Myslivní 9,49.189537558222,16.542552916352,SBA
2850,BRNO-KOHOUTOVICE,Myslivní 9,49.189537558222,16.542552916352,SBI
2851,BRNO-KOHOUTOVICE,Myslivní 9,49.189537558222,16.542552916352,PLA
2852,BRNO-KOHOUTOVICE,Myslivní 9,49.189537558222,16.542552916352,PAP
2853,BRNO-KOHOUTOVICE,Myslivní 9,49.189537558222,16.542552916352,PAP
2854,KOHOUTOVICE,Pavlovská 18,49.189837624381,16.528104783971,PLA
2855,KOHOUTOVICE,Pavlovská 18,49.189837624381,16.528104783971,PAP
2856,BRNO-KOHOUTOVICE,Pavlovská 25,49.187926031135,16.532976743222,PLA
2857,BRNO-KOHOUTOVICE,Pavlovská 25,49.187926031135,16.532976743222,PAP
2858,BRNO-KOHOUTOVICE,Pavlovská 29,49.18757380568,16.533557790678998,SBA
2859,BRNO-KOHOUTOVICE,Pavlovská 29,49.18757380568,16.533557790678998,SBI
2860,BRNO-KOHOUTOVICE,Pavlovská 29,49.18757380568,16.533557790678998,PLA
2861,BRNO-KOHOUTOVICE,Pavlovská 29,49.18757380568,16.533557790678998,PAP
2862,BRNO-KOHOUTOVICE,Pavlovská 5a,49.189112053289,16.529895609537,SBA
2863,BRNO-KOHOUTOVICE,Pavlovská 5a,49.189112053289,16.529895609537,SBI
2864,BRNO-KOHOUTOVICE,Pavlovská 5a,49.189112053289,16.529895609537,PLA
2865,BRNO-KOHOUTOVICE,Pavlovská 5a,49.189112053289,16.529895609537,PLA
2866,BRNO-KOHOUTOVICE,Pavlovská 5a,49.189112053289,16.529895609537,PAP
2867,BRNO-KOHOUTOVICE,Pavlovská 5a,49.189112053289,16.529895609537,PAP
2868,BRNO-KOHOUTOVICE,Pavlovská 6,49.189396756474,16.529138646346,PLA
2869,BRNO-KOHOUTOVICE,Pavlovská 6,49.189396756474,16.529138646346,PAP
2870,BRNO-KOHOUTOVICE,Potocká 62,49.191286899113,16.545878759159,SBA
2871,BRNO-KOHOUTOVICE,Potocká 62,49.191286899113,16.545878759159,SBI
2872,BRNO-KOHOUTOVICE,Potocká 62,49.191286899113,16.545878759159,PLA
2873,BRNO-KOHOUTOVICE,Potocká 62,49.191286899113,16.545878759159,PAP
2874,KOHOUTOVICE,Prokofjevova 1,49.193189012445,16.544109225021,SBA
2875,KOHOUTOVICE,Prokofjevova 1,49.193189012445,16.544109225021,SBI
